CODID,SMILE,bgs
7114664,Clc1ccc(c2c(cc(c(c2)c2ccccc2)c2ccccc2)c2ccc(Cl)cc2)cc1,2.98
2010614,c1(c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)NN(C)C,1.53
7205082,O1c2c(OCCOCCOCCOCC1)cc1ccccc1c2.O=N(=O)c1nc[nH]n1,1.66
2013370,N1C(=C(N=O)C(=O)N(C=1NCC(=O)[O-])C)N.O.[NH4+],1.47
2229425,I/C(=C/I)COc1ccc(cc1)c1ccc(OCC(=C\I)/I)cc1,2.55
2204136,OC(=O)CN1C(=O)NC(=O)C(=C1)C,3.59
4507245,Nc1ncnc2n(C)cnc12,3.41
2103490,c1(cc(ccc1)N(=O)=O)N(=O)=O,2.9
7220701,n1(c[n+](cc1)C)CCC.O=N(=O)c1cc(N(=O)=O)cc(N(=O)=O)c1[O-],1.82
1543171,CCOc1ccc(cc1)/C=C/C(=O)C,2.56
4026890,c12c(c(C)n(c(=O)c1C)CCCC)C(=O)OC2,3.03
4110331,S1OCc2ccccc2COS1,3.44
2206137,BrC(=C1CCC(=C(Br)Br)CC1)Br,3.33
2005499,CC(=O)Cn1ccnc1c1nccn1CC(=O)C,3.23
2014390,O=C(OC)c1cc(N(=O)=O)cc(N(=O)=O)c1,2.53
2009304,COC(=O)C=N(=O)[C@H](C)c1ccccc1,2.91
7151580,S1C(Cl)=CSC1=S,2.19
4308680,P(=O)(c1cc2ccccc2c2ccccc12)(c1ccccc1)c1ccccc1,2.95
1504538,N1(C[C@H](N(C\1=N/C#N)C(C)(C)C)c1cc2c(cccc2)cc1)C(C)(C)C,3.19
7219624,N1C(=O)NC(=O)[C@@H]1CCC(=O)O,4.38
2223331,Oc1ccc(OC)cc1/C=N/[C@H](C)c1ccccc1,2.39
7221569,OC(c1ccccc1)(c1ccccc1)c1ccc(cc1)c1ccccc1,3.32
2215233,BrCC(=O)c1cc2c(oc1=O)cccc2,2.29
2006628,C1CC[C@@]23Cc4cc(OC)ccc4C(=O)C[C@@]12C3(Br)Br.C1CC[C@]23Cc4cc(OC)ccc4C(=O)C[C@]12C3(Br)Br,2.91
2238151,OCc1nc[nH]c1,4.67
4314482,c1ccc(C(c2ccc[nH]2)c2ccc(cc2)n2cncc2)[nH]1,3.22
2231082,n1cn(c(=O)c2c1[nH]nc2)Cc1ccncc1,3.24
2000861,O[C@]12CCC[C@@H]2C2=CCCO[C@H]12.O[C@@]12CCC[C@H]2C2=CCCO[C@@H]12,4.5
2103494,c1(cc(ccc1)N(=O)=O)N(=O)=O,2.92
2238557,c1cc(ccc1C1C2=C(CCCC2=O)OC(=C1N(=O)=O)NC)N(=O)=O,2.21
2229834,Oc1ccc2c(c1)CCC2=O,2.97
1100650,O=CNc1c(NC=O)cccc1,3.84
2202274,o1c(=O)ccc2c(OC)c3c(occ3)c(OC)c12,2.02
7206702,O(c1cc(cc(OCc2ccccc2)c1C(=O)C)C)Cc1ccccc1,3.51
7206387,C(#N)C(=C(C#N)\N=C\c1ccc(cc1OCCC)N(CC)CC)/N=C/c1ccc(cc1OCCC)N(CC)CC,1.14
1505656,O=C(N(C1=CC(=O)C=CC1=O)c1ccccc1)C,1.46
7215530,C(=O)(C#Cc1ccc(C#CC(=O)O)cc1)O.O.O,2.93
7209110,O=N(=O)c1oc(cc1)/C=N/N1C(=O)NC(=O)C1.n1cc(ccc1)C.O,1.84
2231275,Cc1ccc2c(c1)CN(CO2)CCN1COc2c(C1)cc(cc2)C,3.68
2241067,Clc1nc(nc(Cl)c1)c1ccccc1,3.21
7103797,C1(C([C@H]2CC[C@@H]1C2)=Cc1c(F)c(F)c(F)c(F)c1F)=Cc1c(F)c(F)c(F)c(F)c1F,2.65
2016294,O=C(c1ccc(cc1)C)/C=C/c1cc(Oc2ccccc2)c(F)cc1,2.49
2201140,c1(ccc(cc1)[Si](C)(C)C)[Si](C)(C)C,4.37
2218128,O1[C@@H](c2ccc(OC)c(O)c2)CC(=O)c2c(O)cc(OC)cc12,2.42
2013323,CCOC(=O)COc1c2cccc1Cc1cccc(c1OCC(=O)OCC)Cc1c(c(Cc3c(c(C2)ccc3)OCC(=O)OCC)ccc1)OCC(=O)OCC,4.02
4506384,OC(=O)c1cc(O)c(O)c(O)c1.O=C(N)C.O=C(N)C.O=C(N)C,3.15
4106753,O=C1OC[C@H](N1[C@@H]1[C@H]2O[C@@H](CC1=O)C(=C2)C(=O)OCC)c1ccccc1,3.17
2012731,C(=O)(O)[C@@H](O)[C@H](O)C(=O)O.C(=O)(O)[C@H](O)[C@@H](O)C(=O)O,4.16
7204304,O=C(N1c2c(cccc2)[C@]2(OC[C@H]2OCCCC)C1=O)C.O=C(N1c2c(cccc2)[C@@]2(OC[C@@H]2OCCCC)C1=O)C,3.18
2003359,[C@]12(O)C(C)(C)C(=C(Br)Br)[C@H](CC1)C2(Br)Br,3.53
1513051,O=C1C(=O)C([O-])=C1O.Oc1c(O)ccc(c1)CC[NH3+],2.27
2237437,CC([C@]12OC3=C(C[C@]3(OC2=C(C1)C(C)(C)C)C(C)(C)C)C(C)(C)C)(C)C,4.24
7201646,O/N=C/c1c(O)c(C)ccc1,2.87
2016012,c1(ccc(cc1)P(=O)(O)O)c1ccc(cc1)P(=O)(O)O,3.26
2006870,N1([C@H]([C@@H](O)[C@@H](C)[C@@H]1C)Cc1ccccc1)C(=O)OC(C)(C)C,4.38
4064387,[Ru]123([Ru]45([Ru]6789(C#[O])(C#[O])[c]%10%11[C]4(=[CH]5[CH]1=[C]3(C)[c]%106[cH]9[cH]8[c]7%11C)C)([P]2(c1ccccc1)c1ccccc1)(C#[O])C#[O])(C#[O])C#[O],2.5
4031809,O=C(OC)C(c1n(c2ncccc2)c(=O)c(C)cc1)C(=O)OC,3.04
2005044,O([C@H]1OC[C@@H]2OC(O[C@@H]2[C@H]1OC(=O)c1ccccc1)(C)C)Cc1ccccc1,3.75
2237623,BrC1COc2ccccc2C1=O,2.47
7036242,Pc1ccc2c3c(ccc(P(C(C)C)C(C)C)c13)CC2,2.44
2223795,Clc1cnc(nc1)N,2.58
2004712,COc1ccc2c(c1I)cc(cc2)OC(=O)C,2.72
1503619,ClC(Cl)(Cl)C1OC[C@](N=1)([C@H](O)[C@H]1N(C(OC1)(C)C)C(=O)OC(C)(C)C)C,3.57
2203915,N(=C1c2ccccc2c2ccccc12)c1cc(c(cc1)C)C,1.97
2238298,ClCc1ccc2[C@@H]([C@H]3C(=O)OC(=O)C3)C[C@@H]3C(=O)OC(=O)[C@@H]3c2c1.ClCc1ccc2[C@H]([C@@H]3C(=O)OC(=O)C3)C[C@H]3C(=O)OC(=O)[C@H]3c2c1,3.77
2237415,O1C(=O)[C@@H]2[C@H](C1=O)C[C@H](c1c2cc(cc1)C)[C@H]1CC(=O)OC1=O.O1C(=O)[C@H]2[C@@H](C1=O)C[C@@H](c1c2cc(cc1)C)[C@@H]1CC(=O)OC1=O,3.67
7105556,OCC(O)COc1ccc(cc1)C,3.55
2104163,C(=O)([C@H](CCC(=O)N)[NH3+])[O-],4.62
2223407,O1C(=O)C(=C/C=C/c2ccccc2)C(=O)OC21CCCCC2,2.07
7209029,c1(/C(=N/O)c2ccncc2)ncccc1,3.24
4511396,O=C1NC(=O)C[C@@]1(c1ccccc1)C,3.75
2016796,N1CCC1,4.35
2214025,c1(c(cccc1)C(=O)O)C(=O)c1ccc(cc1)Cl,3.07
2007797,[nH]1c(c(c2cc(ccc12)OCC)C)C(=O)OCC,2.57
4079404,P(=C1C=Cc2ccccc12)(c1ccccc1)(c1ccccc1)CP(c1ccccc1)c1ccccc1,2.05
7052781,c1(ccccc1C#N)P(c1ccccc1)c1ccccc1,2.88
7109250,C1(=O)C(=C([O-])C1=c1ccc(/C=N/N(c2ccccc2)c2ccccc2)[n+]1CCCc1ccccc1)c1ccc(/C=N/N(c2ccccc2)c2ccccc2)n1CCCc1ccccc1,0.9
2015612,c1(C(=O)NN)c(N(=O)=O)cccc1,2.33
7203686,O(C)C(=O)c1ccc(cc1)C#CC#Cc1ccc(cc1)C(=O)OC,2.31
2225798,O1CC2(CN(c3ccc(cc3)C#N)C2)C1,3.01
2101151,N#Cc1ccc(cc1)N(C)C,2.99
4001173,O=N([O-])=Nc1n(nnn1)C.N(=N#N)C(=[NH2+])N,2.9
7115670,C[Si](C)(C)S[Si](C)(C)C,4.77
2208940,O=C(C)c1ccccc1NC(=O)C,2.74
2219785,ClC1=C(Cl)C(=O)[C@]2(Cl)[C@](Cl)(C1=O)C(C2)(c1ccc(Cl)cc1)c1ccc(Cl)cc1.ClC1=C(Cl)C(=O)[C@@]2(Cl)[C@@](Cl)(C1=O)C(C2)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.66
1517454,S(=O)(=O)(/N=C/1OC(c2ccccc12)COC(=O)C)c1ccc(cc1)C,3.34
4027760,[C@@H]12[C@H](OC[C@@H]1[C@@H]([C@H]2N(CC)CC)CO)c1ccc(Br)cc1,2.6
7202135,ICI,2.54
2011411,O=C1C(=CCC1)O,3.06
2238593,n1ccc(cc1)c1ccncc1.OC(=O)c1ccccc1N.OC(=O)c1ccccc1N,1.97
8103374,c1cccc2c(c(c3c(ccs3)C)oc12)c1c(ccs1)C,2.75
2236062,c1ccc2c(c1)/C(=N/N=C1\CCc3c1cccc3)CC2,2.27
7150390,o1c2c(cccc2)c2c1c1c(c3c2cccc3)C(=O)N(C1=O)C,1.76
7052663,C(=O)(N)N.C(CCCCCCCO)O.C(=O)(N)N,5.51
2005130,CCCP(CCC)CCC,4.44
2214649,N(C(=O)Nc1ccc(cc1)C)(c1ccc(cc1)C)C(=O)C,3.52
2231276,O=C(NCCO)c1c(O)cccc1,3.28
2240652,OC(=O)/C=C/CCC,4.13
1507672,O=C1N2[C@@]3(C[C@@H]4[C@]1(N=C3OC)Cc1ccccc1C4)CO[C@@H]2c1ccccc1,4.06
7213528,C1(C)(C)OC(=O)C(C(=O)O1)=C(Nc1ccccc1)OC,3.29
2203869,o1c(c(c2cc3oc(c(c3cc12)c1ccccc1)C)c1ccccc1)C,2.91
1503677,N1([C@H]2[C@]3(O)c4cc5OCOc5cc4C(=O)O[C@@H]3[C@@H](O)C=C2CC1)C,2.34
2228545,O1N=N(c2ccc(OC)cc2)=CC1=O,2.75
4119978,O=NN=C1N(C=CN1CC)C,2.12
2200028,N(=O)(=O)c1cccc2ccc3ccccc3c12,1.95
7051368,n1c2c([C@@H]3C([C@@]2(C)CC3)(C)C)nc2c1[C@@H]1C([C@@]2(C)CC1)(C)C,3.13
4503804,Oc1c2c(C(=O)c3c(c(O)ccc3)C2=O)ccc1,1.98
4112041,Brc1ccc(cc1)COC(=O)[C@@]1(O)C2=C(O[C@@H]1C)CCCC2=O,3.38
7101064,c1([NH3+])c(cccc1)[NH3+].[Cl-].[Cl-],3.54
2224513,O=C1C[C@@H]([C@@H]2[C@](C1)(CC[C@H](C2)C)C(C#N)C#N)c1ccccc1,3.71
2228596,c1(ccccc1)C(CC(=O)OC)CC(=O)OC,4.75
2007503,n12c3CCCCCc3cc(c2nc2ccccc12)C#N,2.2
4061884,[Fe]12345678([c]9([c]1(P(=S)(c1ccccc1)c1ccccc1)[cH]2[cH]3[cH]49)CC(=O)O)[cH]1[cH]8[cH]7[cH]6[cH]51,2.42
2105228,Oc1ccc(cc1)CC[NH3+].O=C([O-])c1cc(O)ccc1,3.2
2101492,O=C1N2[C@@H]3[C@@](C(=O)N1)(C)[C@]1(C(=O)NC(=O)N([C@@H]31)CCOCCOCC2)C.O=C1N2[C@H]3[C@](C(=O)N1)(C)[C@@]1(C(=O)NC(=O)N([C@H]31)CCOCCOCC2)C,3.03
2008635,N1=C(OC)[C@H](N=C(OC)[C@@H]1C(C)C)[C@H](c1ccc(OC)c(OC)c1)CN(=O)=O,1.84
2224033,O=C1N(C(=O)N(C([O-])=C1C1=C([O-])N(C(=O)N(C1=O)C)C)C)C.[NH4+].[NH4+].O,3.64
7016442,c12c(cccc1)CNCCOCCNCc1c(cccc1)NCCO2,2.93
2217086,O=C1N(CCC#N)C(=O)c2c1cccc2,3.05
2212596,O=C(Oc1c(nccc1)C(=O)N)c1ccccc1,3.0
2238115,c1csc(c1)/C=N/N=C/c1cccs1,2.14
2228798,O(C(C)C)C(=O)/C=C/c1ccc(O)c(O)c1,2.61
2009747,OC[C@H]([C@H]([C@@H]1OC(=O)[C@@H]([C@@H]1O)O)O)O,4.91
2240870,O1C2(Nc3c(C1)cccc3)c1c(N(C2=O)CC#C)cccc1,2.57
7012825,c1cccc[n+]1CC(=S)[S-],1.33
2211642,C(c1ccc(cc1)C(=O)[O-])=[O][Ba]([O]=Cc1ccc(cc1)C(=O)[O-])([OH2])([OH2])([OH2])([OH2])([OH2])([OH2])[OH2],2.57
2101262,OC[C@H]1O[C@@H](O)[C@@H]([C@H]([C@@H]1O)O)O,5.18
2205056,S=C1N(c2ccccc2)C(=NN1)Cn1ncnc1,3.39
2013056,[O-]C(=O)[C@@H]([C@H](C(=O)[O-])O)O.[Pb+2],2.3
1508743,O1N(C[C@H]2[C@@H](C1)[C@@H](C2(C)C)C1OCCO1)C(=O)OCC.O1N(C[C@@H]2[C@H](C1)[C@H](C2(C)C)C1OCCO1)C(=O)OCC,5.37
7022220,O=C1N(c2c(nc(c(n2)C)C(=NO)C)C(=O)N1C)C,2.23
4325710,c1(cnccc1c1c(cccc1)Br)Br,3.76
4030636,c1(cc2c(cc1)oc(c2N(C(=O)C(C)(C)C)C(=O)c1ccccc1)c1ccccc1)Br,2.47
2208498,O1[C@@]2(N(C(=O)C[C@@H]2C2=C1CC(CC2=O)(C)C)C(C)C)C.O1[C@]2(N(C(=O)C[C@H]2C2=C1CC(CC2=O)(C)C)C(C)C)C,3.28
7115492,O1c2ccccc2OC1C[C@@H](C(=O)c1ccccc1)c1cnccc1,2.08
2213969,BrC(Br)C(=O)c1cc2ccccc2oc1=O,2.19
2214284,C1(=O)C(=O)C([n+]2ccccc2)=C1[O-],1.04
4111842,Oc1cc2c(N)cccc2cc1,2.56
2012515,O=C(N1c2ccccc2[C@]2(O[C@H]3N(c4ccccc4[C@@]23OC(=O)C)C(=O)C)C1=O)C.O=C(N1c2ccccc2[C@@]2(O[C@@H]3N(c4ccccc4[C@]23OC(=O)C)C(=O)C)C1=O)C,2.98
2229120,CC(=O)Nc1ccc(cc1)OCCN1CCOCC1.O,3.59
4505226,C(#CC#Cc1cnccc1)c1cnccc1.C(=O)(NCCC(=O)O)C(=O)NCCC(=O)O,2.43
7223717,O=C1OC(O)c2cccc3cccc1c23,2.53
7116636,c1(c(cc2c(c1)nc1c(c3c1nc1c(cc(c(c1)Cl)Cl)n3)n2)Cl)Cl,1.65
2204620,c1(c(cc(c(c1)NC(=O)C)C)N(=O)=O)N(=O)=O,2.17
2219511,[nH]1c(cc(c1C(=O)OCC)C)C,3.51
2008964,O1C2(OCC(C1)(C)C)C[C@@H]1[C@H](C2)[C@H]2[C@H](OC(=O)C2)C1.O1C2(OCC(C1)(C)C)C[C@H]1[C@@H](C2)[C@@H]2[C@@H](OC(=O)C2)C1,4.83
1504148,Clc1ccc(C2=C(C(=O)[C@H]3[C@@H]4CC[C@H]([C@@H]23)C4)c2ccc(Cl)cc2)cc1,2.78
2105702,C=CC=O,2.68
2236888,Clc1cccc(Cl)c1OC(=O)c1ccc(Cl)cc1,3.22
4112838,S(=O)(=O)(C1=C(OC/C1=C\CCCC)C)c1ccccc1,2.87
7200294,c1ccc(cn1)C(=O)N.C(=O)(O)CCCCCCC(=O)O.c1ccc(cn1)C(=O)N,3.01
2233532,c1nnnn1c1ccc(cc1)C,3.7
2227150,O(C(=O)N[C@@H](CO)C(=O)N/N=C/c1c(N(=O)=O)cccc1)Cc1ccccc1,1.71
2225878,n1(c2ccccc2nc1)Cc1ccccc1,3.86
4513955,O=C1N(Cc2ccccc2C1C)c1ccccc1,3.81
4026368,F[C@@H]1[C@@H](O)[C@@H](N(Cc2ccccc2)Cc2ccccc2)CCC1.F[C@H]1[C@H](O)[C@H](N(Cc2ccccc2)Cc2ccccc2)CCC1,3.41
2237737,c12ccccc1[n+](c(CC)n2CC(=O)[O-])CCC(=O)O.O,3.17
7202701,c1(cc(ccc1O)O)OC,3.42
2220680,C(=C\C=C/c1cccc2c1cccc2)/C=C\c1cccc2c1cccc2,2.12
1515315,OC(=O)CCN1C(=O)NC(=O)C(C)=C1,3.49
7209624,C(=C\c1cccc[nH+]1)/c1cccc[nH+]1.C(=O)(/C=C/C(=O)[O-])[O-].C(=O)(O)/C=C/C(=O)O,1.12
1505552,c1ccc2c(c1)c1cc3sc4c(c3cc1s2)cccc4,2.44
1507669,N12C(=O)CN=C(OC)[C@@H]1CO[C@@H]2c1ccccc1,3.73
7210949,c1cccc2[C@H]3[C@@H]4[C@H]([C@H](C#N)O3)C[C@@H]3[C@@H](C#N)O[C@H](c12)[C@H]43,4.57
2012653,[NH3+]CCCCCC[NH3+].[O-]c1ccc(cc1)C(C)(c1ccc(O)cc1)c1ccc(O)cc1.C(C)(c1ccc([O-])cc1)(c1ccc(O)cc1)c1ccc(O)cc1,2.74
2205591,O1C(CC(=O)c2ccccc12)c1c(OC)c(OC)ccc1,2.72
2217960,c1(cc(cc(c1[O-])N(=O)=O)N(=O)=O)N(=O)=O.C1[NH2+]CC[NH2+]C1.C1NCCNC1.c1(cc(cc(c1[O-])N(=O)=O)N(=O)=O)N(=O)=O,2.03
4072453,[Ir]1234(SC(=S)Nc5ccc(cc5)C)(S)([P](C)(C)C)[c]5([c]1([c]2([c]3([c]45C)C)C)C)C.ClCCl,2.63
2241158,c1(c(ccc2c1cccc2)OC)N(=O)=O,2.03
2235724,[nH+]1c(N)ccc(c1)C.N(=O)(=O)[O-],2.4
2205560,O=N(=O)c1ccc(cc1)/C=C/c1ccc(cc1)C,1.87
7206774,c1(c2ccc3c(cc(c4c3c2c(c(c1)C)cc4)C)C)C,2.04
2236670,c1(c(cccc1)I)/N=N/c1c(cccc1)I,1.58
2240892,o1cc(c(=O)c2ccccc12)C(=O)C,2.47
2103304,O=N(=O)c1ccc(N[C@H](c2ccccc2)C)nc1,2.0
4503458,c1(cnccc1)c1ccc(c2ccc(c3ccc(c4ccc(c5cccnc5)s4)s3)s2)s1,1.51
2012002,CC([C@H](C(=O)O)NC(=O)C(=O)N[C@H](C(=O)O)C(C)C)C,3.66
2007083,C1CC[C@]23CC(=O)C(=CC[C@]12C3(Cl)Cl)Cl.C1CC[C@@]23CC(=O)C(=CC[C@@]12C3(Cl)Cl)Cl,3.06
2238806,c1ccc(Cc2ccc[nH]2)[nH]1,4.14
2004206,O=C1CC[C@H](N1)C(=O)N[C@H](C(=O)N1CCC[C@@H]1c1nnnn1C)Cc1ccccc1,4.02
2208951,n1(nnc(C(F)F)c1)c1ccc(C)cc1,3.47
2007133,O=C1C(=C(CC1)C)O.O,3.01
2003519,O=C(OC)C1(C2(OCC(CO2)(C)C)C(=C)[C@H]2CCC[C@@H]12)C(=O)OC.O=C(OC)C1(C2(OCC(CO2)(C)C)C(=C)[C@@H]2CCC[C@H]12)C(=O)OC,4.48
4119050,O=N([O-])=NN1N=N(=NN(=O)=O)C=C1.N[NH3+],2.78
7215770,FC(F)(F)c1[n-]c(c(n1)C#N)C#N.n1(c[n+](CC)cc1)C,3.84
1540483,O1[C@@H]([C@@H]([C@@H]([C@H]1O)c1ccccc1)c1ccccc1)C(=O)NC,4.27
4513508,c1cc(C(=O)Nc2cccnc2)cc2ccc(cc12)C(=O)Nc1cccnc1,2.71
4511085,n1c(c(ccc1)C(=O)O)Nc1c(cc(cc1C)C)C,2.85
4118276,Oc1c2ccccc2ccc1C(=O)OC,2.59
4031943,n1c(=Nc2ccccc2)c2cccc3cccc(c1N)c23,1.94
1100535,[C@H](C)(c1ccccc1)N(C(=O)C)[C@@H](CO)Cc1ccccc1,4.02
2226976,Brc1c(c(Br)c(Br)c(Br)c1Br)CC(=O)OCC,3.05
4507232,[nH]1cnc2ccccc12,3.75
2004431,O=C1OC(=O)C=C1c1ccccc1,2.14
2225626,O(C(=O)c1cnccc1)CCCOC(=O)c1cnccc1,3.11
4303062,C([NH3+])(CN=N#N)(CN=N#N)CN=N#N.c1([O-])c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,2.0
7005663,c1cccc(/C=N/NC(=O)c2ccccn2)n1,2.77
2219963,N(c1ccccc1)c1nccnc1,2.55
2010324,C12NC(=O)N(C1N(C(=O)N2)C)C.O,4.71
4021065,N1(\C(=C(/N)C#N)c2ccccc2C1=O)Cc1ccccc1,2.09
2008279,n1(c(nnn1)NC1CCCCC1)C1CCCCC1,3.98
1100679,s1c(N)nc(c1)C1CC(C1)(C)c1ccccc1,3.29
2231235,c12c(cccc1C(=O)N(C(=O)N2)C)C,3.25
2013732,O=C(c1ccccc1)/C=C/c1ccccc1.O=C(c1ccccc1)/C=C/c1ccccc1.Oc1cc(c2ccccc2)c(cc1c1ccccc1)O,1.64
4109867,O=N(=O)c1ccc(cc1)/C=C(C(C(=O)OC)C(=O)OC)/C=O,2.24
7202387,n1n(nc(n1)Nc1nn(nn1)C)C,3.58
1543528,O1CCN(C1=N)C(=O)OC(C)(C)C,5.03
2239879,[NH3+]CC=C.[O-]C(=O)CCC(=O)O,4.57
7153810,Clc1c2C(=C\C(=O)c3cnccc3)\C(=O)N(c2ccc1)C,2.16
7115847,[O-]C(=O)/C=C/C(=O)[O-].[Li+].[Li+],3.25
1517492,C(C)N1C(=O)N(CC)C(=O)N2CCCN3C12CCCCC3,4.31
2205132,[C@]1([C@@H]([C@H](OC1=O)CO)O)(O)C.O,4.38
2200310,n1n(c2ccc(N(=O)=O)cc2N(=O)=O)cc(c1c1c(O)ccc(c1)C)C=O,1.51
7152868,C1(=O)CCC[C@@]2([C@@H]([C@@H](CCC2)O)O)O1.C1(=O)CCC[C@]2([C@H]([C@H](CCC2)O)O)O1,5.0
2224883,O1C(=O)N(CC1)CCN1C(=O)C(=O)c2ccccc12,1.83
7214492,C(=O)(N)N(C)C.C(=O)(N)N(C)C.C(=O)(CCC(=O)O)O,4.28
7218759,N#CC(=C1C=C(\C=C\c2ccc(c3ccccc3)cc2)CC(C1)(C)C)C#N,1.7
1503707,O[C@]1(C2C(=O)c3c(OC=2OC=C(C1=O)C)cccc3O)C(=O)OC,2.69
2233169,O(C(=O)c1cc2nc(n(c2cc1)CCCN1CCCC1=O)c1ccc(N(=O)=O)cc1)CC,1.63
2220142,O=CNCCNC=O,4.75
7023511,Nc1ccc(c2cccc3cc4c(cccc4cc23)c2ccc(N)cc2)cc1,1.83
2240129,O=C(NCCO)c1cc(N(=O)=O)cc(C(=O)O)c1.O,2.54
2011547,c1(c(C)cc(C)cc1C)O,4.13
7151704,Brc1ccc2n3nnc(c3nc(N)c2c1)C#N,2.49
2103308,[O-]C(=O)C[NH3+],5.05
2008098,c1n(c2ccccc2)nnn1,3.47
8102077,[C@H]1([C@](CC[C@H](C1)C(C)(C)O)(Cl)CCl)O,4.46
1503883,[BH]1234[BH]567[BH]891[BH]1%10%11[BH]%12%13%14[BH]%15%161[BH]1%17%12[BH]25([BH]6%131[BH]79%11%14)[BH]4%16%17[BH]38%10%15.c1n[n+](cn1N)C.c1nn(c[n+]1N)C,3.85
4111026,OC(c1c(OC)cc2cccc(OC)c2c1)(c1c(O)cc(OC)cc1)c1ccccc1,2.99
2012239,ON=C(C)C1(NCC(CN1)(C)C)C.ON=C(C(=O)C)C,2.48
7206516,c1(c(cccc1)O)CO,3.95
4060595,[Fe]12([Fe]34([S]1C(=O)[C]4(=[CH]23)C)(C#[O])(C#[O])C#[O])(C#[O])(C#[O])C#[O],2.45
2007458,O1[C@@H]2[C@H]([C@@H](c3c(=O)oc4ccccc4c13)c1ccccc1)CCO2,3.27
1519556,[C@@H]1(C(C)(C)C)N([C@H](C(=O)O1)CC=C)C(=O)c1ccccc1,3.76
2225458,c12ccccc1ccc1c2[C@@H]2[C@@]([C@@H](CN2C)c2ccc(cc2)OC)(CO1)C(=O)OC.c12ccccc1ccc1c2[C@H]2[C@]([C@H](CN2C)c2ccc(cc2)OC)(CO1)C(=O)OC,2.71
2230044,O1[C@H]2C[C@@H]3[C@]([C@](O)([C@@H]2O)C1=O)(CC[C@H]1[C@]3(C[C@H](OC1=O)c1ccoc1)C)C,4.51
4061395,[Ti]12(=C(C(C)(C)C)[H]2)([N](=C(C=C(N1c1c(cccc1C(C)C)C(C)C)C)C)c1c(cccc1C(C)C)C(C)C)C[Si](C)(C)C,1.69
7220945,c1(c(cc(cc1)N(=O)=O)N(=O)=O)OC,2.68
1518440,[C@H]1([C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O,5.73
1505463,O=C1OC[C@@](O)(/C1=C(C)\c1cccc(OC)c1)c1ccccc1,2.94
2233326,OC(c1occc1)Cn1nnc2c1cccc2,2.95
2221174,c12ccccc1nc(c1ccc(cc1)N(=O)=O)[nH]2.C(=O)N(C)C,1.89
7206360,O=C([O-])c1[nH]nc(c1)C(=O)O.[NH3+]c1c(cccc1)CC.O,3.75
4076145,[Hg]1(Cl)[c]23[c]4([Hg](Cl)[O]1=S(C)C)[Fe]1567892([cH]2[cH]8[cH]9[cH]5[cH]12)[cH]([cH]46)[cH]37,2.54
2203116,c12ccccc1nc(c(=O)[nH]2)C,2.35
2234967,O/N=C(N)/C1N(N=C(C1)c1ccccc1)c1ccccc1,2.2
2007091,[O-]C(=O)c1cc(cc(c1)C(=O)O)C(=O)O.[nH+]1ccc(cc1)CCCc1ccncc1,2.54
4510367,c1(cc(ccc1)Cl)C(C(=O)O)O,3.97
2225377,[nH+]1c(N)ccc(c1)C.O=N(=O)c1ccc(cc1)C(=O)[O-],2.0
8101157,BrC(Br)C(=O)C1=Cc2cccc(c2OC1=O)OC,0.237
2217072,O=C1c2ccccc2C(=C2C1=C(O)c1ccccc1C2=O)O,1.09
2233607,[nH]1c2c(c3C(=O)C(=O)C(c13)(C)C)cccc2,2.08
4331966,S1[N]Sc2c1c(ccc2)C#N,0.477
2223413,O=C1N(c2c([C@]1(O)[C@H]1N(C(=NC1=O)N)C)cccc2)c1ccccc1.OCC.O=C1N(c2c([C@@]1(O)[C@@H]1N(C(=NC1=O)N)C)cccc2)c1ccccc1.OCC,3.36
1506338,O=C(NC(C(=O)c1ccncc1)c1ccccc1)c1ccccc1,2.55
2237546,n1c(Nc2nccnc2)ccc2cccnc12,2.4
2239229,CC1(C)CCC[C@@]2([C@]3([C@@H]1[C@@H]1O[C@]1(C)CC3)C2)C,4.96
7215826,C1(=C(C(=C(C#N)C#N)C(=C(C1=C(C#N)C#N)F)F)F)F.C(c1ccc(C[n+]2ccc3ccccc3c2)cc1)[n+]1ccc2ccccc2c1,0.519
4072863,[Ir]123(n4nnnc4c4[n]1cccc4)([n]1ccc(OC)cc1c1c(F)ccc(F)c21)[n]1ccc(OC)cc1c1c(F)ccc(F)c31,2.45
2105329,CNC(=O)NC,4.88
7150715,O=C1OC[C@@H](N1[C@H]1CC21CC2)c1ccccc1,4.24
1502517,O=C1CC[C@H]2C(C=C([C@@H]12)Cc1ccccc1)(C(=O)OCC)C(=O)OCC.O=C1CC[C@@H]2C(C=C([C@H]12)Cc1ccccc1)(C(=O)OCC)C(=O)OCC,2.23
2300394,O=S(=O)(Cc1ccccc1)Cc1ccccc1,4.19
2215202,C(N(Cc1nc2c([nH]1)cccc2)Cc1nc2ccccc2[nH]1)CN(Cc1nc2c(cccc2)[nH]1)Cc1nc2ccccc2[nH]1.O.OC.OC.O.OC.OC,3.54
2211347,O=C1Oc2c(N1)ccc(OC)c2,3.4
2103330,Oc1ccc(cc1)C(C)C,3.91
