Compound ID,InChIKey,SMILES,logS,logP,MW
C3655,IOBTZSDTPDLZMK-UHFFFAOYSA-N,CC(C1(OC(=O)C(C)C)C(=O)NC(=O)NC1=O)c1ccccc1,-4.385604923,1.7517,318.325
C961,VQTUBCCKSQIDNK-UHFFFAOYSA-N,CC(=C)C,-2.3299999,1.5824,56.1063
C4600,CRYJNUIPRHZUPU-UHFFFAOYSA-N,CN1C2CCC1CC(C2)Oc1cccc(c1)C(F)(F)F.Cl,-3.66555806,4.4493,321.766
C2163,BANLNYYTSYHBAP-UHFFFAOYSA-N,CCCCOC(=O)CC(=CC(=O)OCCCC)C(=O)OCCCC,-6.58275132,3.3328,342.427
C6017,TXCTURVQEPLVTE-UHFFFAOYSA-N,ONC(=O)Cc1ccc(cc1)C(C)(C)C,-2.703758856,2.4229,207.269
C2130,NYVYQBXTIUYRRP-UHFFFAOYSA-N,N(CC1CC2CC1C=C2)CC1CCC(CC1)CNCC1CC2CC1C=C2.Cl.Cl,-6.726759709,6.7822,427.494
C4300,BWSSMIJUDVUASQ-UHFFFAOYSA-N,Clc1cc2NC(Cc3ccccc3)NS(=O)(=O)c2cc1S(=O)(=O)N,-3.87283088,4.5887,387.862
C8360,DRLZGRQTCWVOKV-UHFFFAOYSA-N,CC(Cc1cc(C)c(c(c1)C)O)N.Cl,-1.024262237,3.401,215.72
C4065,HHUZGDMRRLQZIQ-PXWUZWBYSA-N,O[C@@H]1CC[C@]2([C@@H](C1)[C@@H](O)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C,-4.066514225,3.566,334.493
C7134,VFUGCQKESINERB-UHFFFAOYSA-N,CCCC1(CCN(C1)C)c1cccc(c1)O,-2.010680305,2.7035,219.323
C6315,OVKDZRWGBXJOPR-UHFFFAOYSA-N,CCOC(=O)Cn1c(CC)cnc1[N+](=O)[O-],-2.523937643,1.44,227.217
C4001,RNKBIXXGAAQHCZ-UHFFFAOYSA-N,CCCc1cccc(c1OCC(CO)O)Br,-4.10896923,2.1336,289.166
C8433,PJISLFCKHOHLLP-UHFFFAOYSA-N,CCOP(=O)(OCC)SCCN(CC)CC,-0.949862709,3.2425,269.341
C6113,LORFBSZZGKKTAK-UHFFFAOYSA-N,CCCC(COC(=O)N)(COC(=O)NCC)C,-2.653489446,2.7254,246.303
C2227,BWIOFDGLPHIMAP-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.CCN(CC1COC2(O1)c1ccccc1CCc1c2cccc1)CC,-6.408637542,3.4553,453.527
C8050,UFDHNJJHPSGMFX-UHFFFAOYSA-N,O=C1CC(CC(=O)N1)CC(C1CC(C)(OC(=O)C)CC(C1=O)C)O,-1.315852635,1.056,339.384
C2369,OKHORWCUMZIORR-UHFFFAOYSA-N,COC(=O)Cc1c2cc(OC)ccc2n(c1C)C(=O)c1ccc(cc1)Cl,-6.077568842,4.0157,371.814
C4990,KKHORYRSUULMHO-UHFFFAOYSA-N,CCCC1(CC[NH+](CC)CC)C(=O)Oc2c1cc(C)cc2.[Cl-],-3.392479792,-0.7293,325.873
C8453,SHPIBZXFYWMQBR-UHFFFAOYSA-M,O=C(C(c1cccs1)(c1ccccc1)O)OC1CC[N+](C1)(C)C.[Br-],-0.937741879,-0.6613,412.341
C2691,WMIAQXWVZFAYQL-UHFFFAOYSA-N,O=C1NC(=O)C(N1S(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1,-5.510975712,4.2184,392.428
C9145,ZHFKPNWWDXTOHY-UHFFFAOYSA-L,[O-]C(=O)C(Cc1cnc[nH]1)N.[O-]C(=O)C(Cc1cnc[nH]1)N.[Co+2],0.0572747,-2.5406,367.226
C5092,PIDSZXPFGCURGN-UHFFFAOYSA-N,CC(c1ccc(c(c1)Cl)N1CC=CC1)C(=O)O,-3.318115117,2.9693,251.709
C3902,OKHBMCHTIXFPOE-UHFFFAOYSA-N,COc1ccc2c(c1CN(C)C)oc(c(c2=O)C)c1ccc(cc1)F,-4.173405123,3.9777,341.376
C3857,ILBINFKDNNTWSC-UHFFFAOYSA-N,CCCCOc1nc(OCCCC)cc(c1)C(=O)NO,-4.200352408,2.9493,282.335
C1164,SZERMVMTUUAYML-JGVFFNPUSA-N,CCCC[C@@H]([C@H](O)C)C,-1.72,2.1935,130.228
C7336,ZTBPMPNPJPKIHB-UHFFFAOYSA-N,NNC(Cc1ccc2c(c1)OCO2)C,-1.860190438,1.9008,194.23
C8709,RSDOPYMFZBJHRL-UHFFFAOYSA-N,O=C1CCCN1CC#CCN1CCCC1,-0.653136731,0.5838,206.284
C1316,WDNBURPWRNALGP-UHFFFAOYSA-N,Oc1ccc(c(c1)Cl)Cl,-1.25,2.699,163.001
C6750,XFUAUNXVZYEABH-UHFFFAOYSA-N,OC1c2ccccc2CCc2c1cncc2.Cl,-2.247836542,3.0639,247.72
C2908,YGRZMQRQQAWFAK-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cccc2)(C)C)c1ccc(cc1)C)C.Cl,-5.219767953,5.6477,359.933
C7740,UPUKIMVAPLOYTP-UHFFFAOYSA-N,FCCN(P(=O)(Cl)Cl)CCF,-1.572324239,2.8131,225.989
C3913,UNVDLZFIUJGXJR-UHFFFAOYSA-N,CCN1CCC(CC1)OC(=O)Nc1c(C)cccc1Cl,-4.167105225,3.6921,296.792
C7096,RUMACXVDVNRZJZ-UHFFFAOYSA-N,CC(COC(=O)C(=C)C)C,-2.038950136,1.7617,142.196
C9891,XZWYZXLIPXDOLR-UHFFFAOYSA-N,CN(C(=N)N=C(N)N)C,0.888848393,0.2565,129.164
C9459,NUIGSIPDCSDQDC-UHFFFAOYSA-L,CC[N+](CCCC[N+](CC)(CC)CC)(CC)CC.[Br-].[Br-],0.378510059,-2.4724,418.294
C8520,QBKCGCOHIUEGDX-UHFFFAOYSA-N,CCOC(=O)N1CCN(CC1)C(C)C.Cl,-0.880117068,1.8467,236.739
C6479,HRSANNODOVBCST-UHFFFAOYSA-N,CC(NCC(c1ccc2c(c1)cccc2)O)C,-2.427466793,3.2621,229.317
C6595,QOWSWEBLNVACCL-UHFFFAOYSA-N,OC(=O)Cc1ccc(cc1)Br,-2.347284598,2.0762,215.044
C2507,WLSWIPXQPOWVGX-UHFFFAOYSA-N,CCCC(COC(=O)NN=C(C)C)(COC(=O)NN=C(C)C)C,-5.823573408,3.8186,328.407
C8185,KQVQBPSOWVZVQD-UHFFFAOYSA-M,CC[N+](CCOC(=O)C(c1ccccc1)(c1ccccc1)O)(CC)C.[Cl-],-1.202638889,-0.0439,377.905
C6325,MCICEZSGVOVLQQ-UHFFFAOYSA-N,ClCCN(C(Cc1ccccc1)C)C.Cl,-2.520304194,3.5902,248.192
C3976,QHCPEVCCVPNQHM-UHFFFAOYSA-N,c1ccc(cc1)Cc1nc2c(o1)cccc2,-4.122004229,3.4186,209.243
C5463,OEAWWTFUTOCGLS-UHFFFAOYSA-N,NCCc1csc2c1cc(Br)cc2.Cl,-3.06146879,4.6673,292.623
C7647,LUWHVONVCYWRMZ-UHFFFAOYSA-N,CNC(Cc1ccc2c(c1)OCO2)C.Cl,-1.627971274,2.7586,229.703
C3942,YNPFMWCWRVTGKJ-UHFFFAOYSA-N,CN1CCN2C(C1)c1ccccc1Cc1c2cccc1.Cl,-4.145882669,3.8888,300.826
C4069,GLSCRQYNOJCMSO-UHFFFAOYSA-N,CCC(=O)c1ccc(cc1)OCC(CN1CCN2C(C1)CCc1c2cccc1)O.Cl,-4.065076143,3.9609,430.968
C8954,YCIHPQHVWDULOY-FMZCEJRJSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C.Cl,-0.285853633,1.1313,480.895
C1603,NSMWYRLQHIXVAP-OLQVQODUSA-N,C[C@@H]1NC[C@H](NC1)C,0.49000001,0.6138,114.189
C5907,AOQRGHOMWDKWEI-UHFFFAOYSA-N,CCCCOc1c(OC)cccc1C(=O)OCCN(C)C.CI,-2.774510004,3.6437,437.313
C5562,UCTWMZQNUQWSLP-VIFPVBQESA-N,CNC[C@@H](c1ccc(c(c1)O)O)O,-3.007669558,0.7415,183.204
C763,ISAOCJYIOMOJEB-ZDUSSCGKSA-N,O[C@H](C(=O)c1ccccc1)c1ccccc1,-2.8499999,2.6029,212.244
C6453,QMHWARSFUCGBJK-UHFFFAOYSA-N,NC(=Nc1nc2c(s1)cccc2)N,-2.441234541,2.6018,192.241
C3086,VCGAKFSCYYVKIR-UHFFFAOYSA-N,C=CCC(c1cccc2c1cccc2)C(=O)OCCN(CC)CC,-5.005981912,4.3845,325.445
C355,QHXDTLYEHWXDSO-UHFFFAOYSA-N,CCN(c1nc(nc(n1)Cl)N(CC)CC)CC,-4.4099998,2.2174,257.763
C391,SLZWBCGZQRRUNG-UHFFFAOYSA-N,CNC(=O)Oc1cc(cc(c1)C(C)(C)C)C(C)(C)C,-4.2399998,4.3907,263.375
C8544,PGSADBUBUOPOJS-UHFFFAOYSA-N,CN(c1ccc2c(c1)nc1c(n2)cc(c(c1)N)C)C.Cl,-0.858505602,4.1228,288.775
C2125,NKJOXAZJBOMXID-UHFFFAOYSA-N,CCCCCCCCOCCCCCCCC,-6.732951229,5.724,242.441
C2119,HLPPSQPFFGNHHE-MJGOQNOKSA-N,CCN([C@@H]1CCN(C1)[C@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C,-6.755415122,5.0523,372.955
C7003,AUZQQIPZESHNMG-UHFFFAOYSA-N,COc1cccc(c1O)C(=O)O,-2.0848695,1.099,168.147
C5988,HMRSJGDFTOUVBW-UHFFFAOYSA-N,Brc1ccc2c(c1)nc(o2)N,-2.726388931,2.7537,213.031
C5353,KVAWWXSLBDVXHJ-UHFFFAOYSA-N,O=c1[nH]c2c(o1)cc(c(c2)Cl)Br,-3.130438675,2.537,248.461
C2714,VPVJXWSPNRIXTI-UHFFFAOYSA-N,Brc1ccc2c(c1)c(=O)n(c(n2)C)c1ccccc1,-5.489944714,3.4566,315.165
C7347,AHZOOTGUHLEJCG-UHFFFAOYSA-N,NC(=N)c1ccc(cc1)Nc1ccc(cc1)C(=N)N.Cl.Cl,-1.845131336,5.2754,326.224
C4674,ZIMVVGOAOKKAAB-PFEQFJNWSA-N,CC[NH+]1CCc2c3[C@H]1Cc1ccc(c(c1c3ccc2)O)O.[Cl-],-3.621929868,0.3961,317.81
C2998,GGOYNTDJWDKZSC-UHFFFAOYSA-N,CC(N(C)C)CC12CC3(C)CC(C1)(C)CC(C2Cl)(C3)C.Cl,-5.109252645,5.7326,334.367
C4262,IBBLRJGOOANPTQ-JKVLGAQCSA-N,CCOC(=O)[C@@H](N[C@H](C(=O)N1Cc2ccccc2C[C@H]1C(=O)O)C)CCc1ccccc1.Cl,-3.91250101,3.6979,474.977
C1008,AZOCECCLWFDTAP-IUCAKERBSA-N,CC(=C)[C@H]1CC[C@@H](C(=O)C1)C,-2.1800001,2.5678,152.233
C9342,KDJPXQUBHNBSKZ-UHFFFAOYSA-L,CC[N+](CCCOCCC[N+](C)(C)C)(CC)C.[I-].[I-],0.300814648,-4.0162,500.241
C6789,RISOHYOEPYWKOB-UHFFFAOYSA-N,Cc1[nH]nc(c1Br)C,-2.221920737,1.789,175.026
C611,KEWNKZNZRIAIAK-UHFFFAOYSA-N,Clc1cc(Cl)c(c(c1Cl)O)Cl,-3.3699999,4.0058,231.891
C3210,JMUDZEPANZIPCH-UHFFFAOYSA-N,COc1ccc(cc1)C(CC(=O)c1ccccc1)NCc1ccccc1.Cl,-4.861790344,5.992,381.895
C4822,GMXVMPBZOIMNDW-UHFFFAOYSA-N,c1ccc(cc1)CNC1CCN(CC1)Cc1ccccc1.Cl.Cl,-3.526992431,5.3736,353.329
C2696,XQCFHQBGMWUEMY-ZPUQHVIOSA-N,NC(=N/N=C(/C=C/c1ccc(o1)[N+](=O)[O-])\C=C\c1ccc(o1)[N+](=O)[O-])N,-5.509762208,4.492,360.282
C1423,MCSINKKTEDDPNK-UHFFFAOYSA-N,CCCOC(=O)CC,-0.81999999,1.3496,116.158
C9941,KFIGICHILYTCJF-UHFFFAOYSA-N,CNCCN,1.130023582,0.2557,74.1249
C3627,OCJVHIVDXBSTON-UHFFFAOYSA-N,OCCN1CCN(CC1)CC(=O)N1c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-4.411201862,4.624,476.847
C3369,JYLIAQPHVDFOQO-UHFFFAOYSA-N,C[NH+](CCOC(c1ccc(cc1)I)c1ccccc1)C.[Cl-],-4.660885233,-0.4543,417.712
C9136,SIBFQOUHOCRXDL-UHFFFAOYSA-N,OCC(CBr)O,0.04268963,-0.2655,154.99
C5957,STCLNNAAQVYUAF-UHFFFAOYSA-N,CN1CCN(CC1)CC(C(=O)c1ccccc1)c1ccccc1.Cl.Cl,-2.744989385,4.3803,381.339
C3953,MFZOSKPPVCIFMT-UHFFFAOYSA-N,C#CCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1,-4.137638624,2.6578,308.762
C132,MTLMVEWEYZFYTH-UHFFFAOYSA-N,Clc1cc(Cl)c(c(c1)Cl)c1ccccc1,-6.1399999,5.3138,257.543
C1429,VVQNEPGJFQJSBK-UHFFFAOYSA-N,COC(=O)C(=C)C,-0.80000001,0.7355,100.116
C3566,AAQRTKVNHBMDLP-UHFFFAOYSA-N,CC(CCOc1ccc(cc1)C(=O)CCN1CCCCC1)C.Cl,-4.470658422,4.9101,339.9
C6268,WPIVWAZHVMSBHX-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)Nc1nc2c(n1C)nc(nc2Cl)Cl,-2.554922272,3.7881,373.218
C341,XEFQLINVKFYRCS-UHFFFAOYSA-N,Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl,-4.46,5.1447,289.542
C5777,YBKOBYPTHJKDFK-BUHFOSPRSA-N,CCOC(=O)C(C(=O)C)/N=N/c1ccccc1,-2.865898186,2.291,234.251
C5414,UPPUKRIDAPMTRP-UHFFFAOYSA-N,Clc1cc(C)c2c(c1)SCC2=O,-3.093999193,2.9368,198.669
C3558,WHTVZRBIWZFKQO-UHFFFAOYSA-N,CCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,-4.478858511,4.8836,319.872
C9649,UHDGCWIWMRVCDJ-CCXZUQQUSA-N,OC[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1ccc(nc1=O)N,0.613872211,-1.9818,243.217
C4701,OAWRXBDGRIPUMA-UHFFFAOYSA-N,CCN1CCCC(C1)OC(=O)C(c1ccccc1)(C1CCCC1)O,-3.606082715,3.0298,331.449
C3764,MDQMPQGZNSBLCI-UHFFFAOYSA-N,CCCCN1CCC(CC1)(CCCC)OC(=O)CC.Cl,-4.276045991,4.5044,305.884
C2632,POPFMWWJOGLOIF-XWCQMRHXSA-N,OCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@H]2[C@H]1C[C@@H](C1=CC(=O)CC[C@]21C)F)(C)C,-5.601781498,2.4987,436.514
C4535,KEUMBYCOWGLRBQ-UHFFFAOYSA-N,CC(c1ccc(c(c1)C(C)C)O)C,-3.700862068,3.639,178.271
C6887,GKEGFOKQMZHVOW-UHFFFAOYSA-M,O=C(C(c1ccccc1)(c1ccccc1)O)OC1C[N+]2(C)CCC1CC2.[Br-],-2.158722244,-0.3327,432.351
C8463,OBNUTEJYDRDZQQ-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)OCC(C(O)C)O,-0.931732033,0.8385,239.268
C8381,FIIUIEQMEKWLPT-UHFFFAOYSA-N,OCCn1c(C)cnc1[N+](=O)[O-],-0.993842433,0.6152,171.154
C7202,IOUDZAFBPDDAMK-AATRIKPKSA-N,OC(=O)/C=C/c1ccccc1F,-1.95805187,1.9235,166.149
C3371,YVBCSKYYMNEPHE-PKLMIRHRSA-N,CCCC[NH+]1CCc2c3[C@H]1Cc1ccc(c(c1c3ccc2)O)O.[Cl-],-4.660387331,1.1763,345.863
C1947,NASQQMSTSLFMPB-UHFFFAOYSA-L,C[N+]1(CCCCCCCCCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],-7.514960652,-0.7062,592.423
C5916,RAZOKRUZEQERLH-UHFFFAOYSA-N,CC#CC#CC(=O)c1ccccc1,-2.769447074,1.896,168.191
C9302,YFSZIWUTVIASLF-UHFFFAOYSA-L,CC[N+](CCCCc1ccc(cc1)[N+](CC)(C)C)(C)C.[I-].[I-],0.273849221,-2.2996,532.285
C6609,XXMNRAZBBDMFIH-UHFFFAOYSA-N,CCC1CCC([NH2+]1)c1c[nH]c2c1cccc2.[Cl-],-2.33857774,0.918,250.767
C8842,BALXUFOVQVENIU-KXNXZCPBSA-N,CN[C@H]([C@H](c1ccccc1)O)C.Cl,0.695307021,2.5208,201.693
C5105,LLQDKWNQIWGVIT-LAJPFITQSA-N,CNCC/C=C/1\C2CC3CC1CC(C2)C3.Cl,-3.307914705,4.1713,241.8
C7612,GDNKUULIIOQEJQ-UHFFFAOYSA-N,Brc1ccc(nc1)OCCCNCCSS(=O)(=O)O,-1.653755639,3.2103,371.271
C5367,NIQMFMMHMRRKLU-UHFFFAOYSA-N,CN1CCC(C1)OC(=O)Nc1c(C)cccc1Cl,-3.123982559,2.9119,268.739
C4464,XXPRYWVKIKJFRN-UHFFFAOYSA-N,CCC(=O)N1C2CCC1CN(C2)CCC1CCCC1,-3.754829834,2.5277,264.406
C1645,UBQKCCHYAOITMY-UHFFFAOYSA-N,Oc1ccccn1,1.02,0.7872,95.0993
C1431,WVYWICLMDOOCFB-ZCFIWIBFSA-N,CC(C[C@H](O)C)C,-0.80000001,1.4133,102.175
C334,FWAJPSIPOULHHH-UHFFFAOYSA-N,Brc1ccc(c(c1)Br)Br,-4.5,3.9741,314.8
C5355,AQAWTFCMNPKTDA-UHFFFAOYSA-N,CCCC(C(=O)Nc1ncccn1)CCC,-3.130145416,2.7045,221.299
C1221,WPYMKLBDIGXBTP-UHFFFAOYSA-N,OC(=O)c1ccccc1,-1.55,1.3848,122.121
C1882,PRMOCPYCVSHNMG-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)OC(=O)c1ccccc1C(C)C)CCBr,-8.040945873,5.6254,469.21
C8994,DPRSKJHWKNHBOW-KCGFPETGSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc2c1[nH]cnc2=O,-0.220077212,-1.6639,267.238
C8429,GGNMTJKRHHLJHH-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)C(=O)N,-0.953661008,1.5116,211.215
C6893,QVDSEJDULKLHCG-UHFFFAOYSA-N,CN(CCc1c[nH]c2c1c(ccc2)OP(=O)(O)O)C,-2.155943033,1.7435,284.248
C513,GGCSSNBKKAUURC-UHFFFAOYSA-N,COCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC,-3.71,4.1527,386.551
C8910,BOOMHTFCWOJWFO-UHFFFAOYSA-N,OC(=O)c1ncccc1N,-0.357802843,0.9432,138.124
C3502,SWLAMJPTOQZTAE-UHFFFAOYSA-N,COc1ccc(cc1C(=O)NCCc1ccc(cc1)C(=O)O)Cl,-4.537479631,3.4102,333.766
C4243,SXPONSAEIRBHLH-UHFFFAOYSA-N,SCCNCCCCCOc1ncc(cc1Cl)Cl.Cl,-3.93125315,4.6498,345.716
C9420,LJXVGZZEFUHOPD-UHFFFAOYSA-N,NC(=NCCCCSS(=O)(=O)O)N,0.356055998,2.0574,227.305
C1284,IXQGCWUGDFDQMF-UHFFFAOYSA-N,CCc1ccccc1O,-1.36,1.9546,122.164
C3962,DMBFFBKRQNVNGD-UHFFFAOYSA-N,CCN1CCCC(C1)OC(=O)Nc1cccc(c1)Br,-4.131027102,3.4928,327.217
C8456,LCWKIAHCEIHHJE-UHFFFAOYSA-N,CN(Cc1cc(C)c(c(c1)C)O)C,-0.937520315,2.0706,179.259
C3235,NBCLKMSYLLWGFG-UHFFFAOYSA-N,CCN(CCN1c2ccccc2NCc2c1cccc2)CC,-4.828980469,4.295,295.422
C1807,SJRYSBPDUOVODQ-UHFFFAOYSA-N,COc1ccc(cc1)C(=Cc1ccc(cc1)C(=N)N)c1ccc(cc1)OC.Cl,-8.967076424,6.1788,394.894
C8057,QGGXNMYRWYGBRV-SJDTYFKWSA-N,O=[NH+]/C=c\1/n(COCc2cccc3c2cccc3)ccn1C.[Cl-],-1.312166349,-1.9758,331.797
C7208,FURHNUQBNCRKHI-UHFFFAOYSA-N,ClCC[NH+](CC[NH+](CCCl)CC)CC.[Cl-].[Cl-],-1.953022014,-6.7184,314.123
C1047,AKRGPMZFCFDFQW-MWLCHTKSSA-N,O[C@@H]1CCN2C1=Nc1ccccc1[C@H]2O,-2.0699999,0.1612,204.225
C833,HNJJXZKZRAWDPF-UHFFFAOYSA-N,CN(CCN(c1ccccn1)Cc1cccs1)C,-2.6400001,2.7113,261.386
C3560,XJEARRIWKFUKML-GNGUGDOWSA-N,CN(C(=O)[C@]1(CC[C@H](c2c1cccc2)[NH+](C)C)c1ccccc1)C.[Cl-],-4.475804313,-0.9557,358.905
C3652,NYOXUFIGYAMVOL-VAWYXSNFSA-N,CCCCCOc1ccc(cc1)/C=C(/C(=O)NO)\C,-4.387088145,3.5552,263.332
C1225,MWVTWFVJZLCBMC-UHFFFAOYSA-N,n1ccc(cc1)c1ccncc1,-1.54,2.1436,156.184
C4107,DZSKWIJNUAODIH-UHFFFAOYSA-N,N(Cc1ccco1)CC1CCC(CC1)CNCc1ccco1.Cl.Cl,-4.040391813,5.9442,375.333
C1065,QTBFPMKWQKYFLR-UHFFFAOYSA-N,ClCC(C)C,-2.0,1.8812,92.5673
C8803,OPXLJUFZIAHIOA-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCc1ccccc1,-0.50928063,2.8264,261.361
C7331,VGEPKKUTRKZFEW-UHFFFAOYSA-N,CC(=O)N1CC=Cc2c1cccc2,-1.863837152,2.1313,173.211
C3994,DQTVKTMIXALQNO-UHFFFAOYSA-N,CCCN1CCc2c(C1)cccc2NC(=O)c1ccc(c(c1)OC)OC,-4.114986089,3.7351,354.443
C6504,ZMNSRFNUONFLSP-UHFFFAOYSA-N,COc1ccccc1OCC1CNC(=O)O1,-2.406244562,1.5112,223.225
C2057,AXVBJXVSFUOBFI-UHFFFAOYSA-N,CN(c1ccnc(n1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1)C,-6.981014701,5.0922,477.643
C3211,KTVKGXZZBQCBGD-UHFFFAOYSA-M,CCCC(=O)Nc1c(I)cc(c(c1I)CC(C(=O)[O-])CC)I.[Na+],-4.85763654,3.6306,663.004
C9250,PGBHMTALBVVCIT-VCIWKGPPSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O[C@H]1O[C@@H](CN)[C@H]([C@@H]([C@H]1N)O)O)O)O[C@@H]1[C@@H](O)[C@H](N)C[C@@H]([C@H]1O[C@H]1O[C@H](CN)[C@H]([C@@H]([C@H]1N)O)O)N,0.2113721,-4.6935,614.644
C7080,QNJJECIHYZJXRL-UHFFFAOYSA-N,Clc1ccccc1CC(N)(C)C.Cl,-2.048226798,4.1221,220.139
C4774,HQVJABAPEJNZED-UHFFFAOYSA-N,C[NH+](CCOC(c1ccccc1Cl)c1ccccc1)C.[Cl-],-3.560288813,-0.4055,326.261
C9430,NSDGGCIJILWODV-UHFFFAOYSA-L,CCCC[N+](CCOCC[N+](CC)(C)C)(CC)CC.[Br-].[Br-],0.362209181,-3.236,434.294
C7231,FNEPSTUXZLEUCK-UHFFFAOYSA-N,O1CCOCCOc2c(OCCOCC1)cccc2,-1.93448063,1.5076,268.306
C4358,RRGCKMHKMCUKAH-UHFFFAOYSA-N,ClCCN(c1cc(ccc1C)C(=O)N1CC1)CCCl.O,-3.839456294,2.6084,319.227
C736,XMUJIPOFTAHSOK-LLVKDONJSA-N,CCCCCCCCC[C@H](O)C,-2.9400001,3.5079,172.308
C6590,OWJRDXJDAWXHST-UHFFFAOYSA-N,C[n+]1c2ccccc2c(c2c1cccc2)N.[Br-],-2.350572521,-0.0151,289.17
C4834,ZSJQFFPKUUUVMH-UHFFFAOYSA-N,OCC[N+]1(CCOCC1)C1N=C(c2c(NC1=O)ccc(c2)Cl)c1ccccc1Cl.[Cl-],-3.517477345,-0.5153,470.777
C6761,LJAQABDSIONCIU-QALYCTJVSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)NCC1.Br,-2.241383099,4.0251,324.256
C3237,DUIOKRXOKLLURE-UHFFFAOYSA-N,CCCCCCCCc1ccccc1O,-4.821799863,4.2952,206.324
C6882,SEKQJFKGECWXEL-UHFFFAOYSA-N,COc1ccc2c(c1)c(C)cc(n2)OCCNCCSS(=O)(=O)O,-2.162832689,3.5279,372.46
C4676,SRQKTCXJCCHINN-NYYWCZLTSA-N,[O-][N+](=O)c1ccc(o1)/C=N/N1CC(OC1=O)CSC,-3.620587202,2.1666,285.276
C1354,LCPDWSOZIOUXRV-UHFFFAOYSA-N,OC(=O)COc1ccccc1,-1.1,1.15,152.147
C4171,SJCRQMUYEQHNTC-UHFFFAOYSA-N,OC(=O)Cc1cc(n(c1C)c1ccc(cc1)Cl)C,-3.988816938,3.3746,263.719
C2675,IJTPQQVCKPZIMV-UHFFFAOYSA-N,OC(=O)CCC(=O)c1ccc(c(c1)Cl)C1CCCCC1,-5.537372161,4.4352,294.773
C3451,ZXXJLAKNTDVKRB-UHFFFAOYSA-N,Nc1ccc2c(c1)cc1c(n2)ccc(c1)Cl,-4.580351812,4.2048,228.677
C5717,FTTMRGDSJHOGEJ-MELYUZJYSA-N,N[C@@H]1CC[C@H](c2c1cccc2)c1ccccc1.Cl,-2.902717353,5.1144,259.774
C9749,HLNPDVKKRBWQAA-UHFFFAOYSA-M,C[N+](N)(C)C.[I-],0.69456479,-2.7294,202.037
C2620,AWNQCMDYKBCHAH-UHFFFAOYSA-L,C[N+]1(CCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.[I-].[I-],-5.623232549,-3.0136,596.369
C6123,XDWLRMBWIWKFNC-HNQUOIGGSA-N,Nc1ccc(nn1)/C=C/c1ccc(o1)[N+](=O)[O-],-2.64943963,2.8348,232.196
C8089,HTSABYAWKQAHBT-UHFFFAOYSA-N,CC1CCCC(C1)O,-1.280193644,1.5574,114.185
C5022,CVMSKRHCTWCITE-UHFFFAOYSA-N,CC(=O)OC(COc1ccccc1C)COC(=O)C,-3.372281307,1.8686,266.29
C1946,FHAFDHUYIWKBCE-UHFFFAOYSA-N,O=C(C1c2ccccc2c2c1cccc2)OC1CC[NH+](CC1)CCc1ccccc1.[Cl-],-7.520194427,2.2053,433.97
C538,ZFFMLCVRJBZUDZ-UHFFFAOYSA-N,CC(C(C)C)C,-3.6500001,2.2984,86.1754
C8262,HBOMLICNUCNMMY-XLPZGREQSA-N,OC[C@H]1O[C@H](C[C@@H]1N=[N+]=[N-])n1cc(C)c(=O)[nH]c1=O,-1.123713531,-0.74354,267.241
C8354,SQMCFUSVGSBKFK-UHFFFAOYSA-N,O=C1NC(=O)C(C(=O)N1C)(C)C1=CCCCC1.[Na+],-1.028130901,1.468,259.257
C1995,CANCCLAKQQHLNK-UHFFFAOYSA-N,Cc1cccc(c1)N(C(=S)Oc1ccc2c(c1)C1CCC2C1)C,-7.17737408,5.1598,323.452
C6810,LVYJIIRJQDEGBR-UHFFFAOYSA-N,FCCI,-2.199049224,1.3909,173.956
